"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","UNEMP","15_24","PC_LF","A","1983",19.625,
"GBR","UNEMP","15_24","PC_LF","A","1984",18.725,
"GBR","UNEMP","15_24","PC_LF","A","1985",17.975,
"GBR","UNEMP","15_24","PC_LF","A","1986",17.725,
"GBR","UNEMP","15_24","PC_LF","A","1987",15.125,
"GBR","UNEMP","15_24","PC_LF","A","1988",12.2,
"GBR","UNEMP","15_24","PC_LF","A","1989",9.95,
"GBR","UNEMP","15_24","PC_LF","A","1990",10.425,
"GBR","UNEMP","15_24","PC_LF","A","1991",13.875,
"GBR","UNEMP","15_24","PC_LF","A","1992",16.4032,
"GBR","UNEMP","15_24","PC_LF","A","1993",17.88401,
"GBR","UNEMP","15_24","PC_LF","A","1994",16.74129,
"GBR","UNEMP","15_24","PC_LF","A","1995",15.67876,
"GBR","UNEMP","15_24","PC_LF","A","1996",15.35108,
"GBR","UNEMP","15_24","PC_LF","A","1997",14.10868,
"GBR","UNEMP","15_24","PC_LF","A","1998",13.5068,
"GBR","UNEMP","15_24","PC_LF","A","1999",12.91523,
"GBR","UNEMP","15_24","PC_LF","A","2000",12.41427,
"GBR","UNEMP","15_24","PC_LF","A","2001",11.96394,
"GBR","UNEMP","15_24","PC_LF","A","2002",12.1424,
"GBR","UNEMP","15_24","PC_LF","A","2003",12.3371,
"GBR","UNEMP","15_24","PC_LF","A","2004",12.22772,
"GBR","UNEMP","15_24","PC_LF","A","2005",12.89978,
"GBR","UNEMP","15_24","PC_LF","A","2006",14.05954,
"GBR","UNEMP","15_24","PC_LF","A","2007",14.37062,
"GBR","UNEMP","15_24","PC_LF","A","2008",15.11725,
"GBR","UNEMP","15_24","PC_LF","A","2009",19.24577,
"GBR","UNEMP","15_24","PC_LF","A","2010",20.02464,
"GBR","UNEMP","15_24","PC_LF","A","2011",21.3378,
"GBR","UNEMP","15_24","PC_LF","A","2012",21.37124,
"GBR","UNEMP","15_24","PC_LF","A","2013",20.83632,
"GBR","UNEMP","15_24","PC_LF","A","2014",17.08692,
"GBR","UNEMP","15_24","PC_LF","A","2015",14.85743,
"GBR","UNEMP","15_24","PC_LF","A","2016",13.26077,
"GBR","UNEMP","15_24","PC_LF","A","2017",12.30536,
"GBR","UNEMP","15_24","PC_LF","A","2018",11.56621,
"GBR","UNEMP","15_24","PC_LF","A","2019",11.43633,
"GBR","UNEMP","15_24","PC_LF","A","2020",13.74081,
"EA19","UNEMP","15_24","PC_LF","M","1995-01",21.2,
"EA19","UNEMP","15_24","PC_LF","M","1995-02",21.3,
"EA19","UNEMP","15_24","PC_LF","M","1995-03",21.3,
"EA19","UNEMP","15_24","PC_LF","M","1995-04",21.2,
"EA19","UNEMP","15_24","PC_LF","M","1995-05",21.3,
"EA19","UNEMP","15_24","PC_LF","M","1995-06",21.2,
"EA19","UNEMP","15_24","PC_LF","M","1995-07",21.2,
"EA19","UNEMP","15_24","PC_LF","M","1995-08",21.3,
"EA19","UNEMP","15_24","PC_LF","M","1995-09",21.4,
"EA19","UNEMP","15_24","PC_LF","M","1995-10",21.3,
"EA19","UNEMP","15_24","PC_LF","M","1995-11",21.4,
"EA19","UNEMP","15_24","PC_LF","M","1995-12",21.2,
"EA19","UNEMP","15_24","PC_LF","M","1996-01",21.1,
"EA19","UNEMP","15_24","PC_LF","M","1996-02",21.4,
"EA19","UNEMP","15_24","PC_LF","M","1996-03",21.5,
"EA19","UNEMP","15_24","PC_LF","M","1996-04",21.8,
"EA19","UNEMP","15_24","PC_LF","M","1996-05",21.8,
"EA19","UNEMP","15_24","PC_LF","M","1996-06",21.8,
"EA19","UNEMP","15_24","PC_LF","M","1996-07",21.6,
"EA19","UNEMP","15_24","PC_LF","M","1996-08",21.5,
"EA19","UNEMP","15_24","PC_LF","M","1996-09",21.5,
"EA19","UNEMP","15_24","PC_LF","M","1996-10",21.5,
"EA19","UNEMP","15_24","PC_LF","M","1996-11",21.5,
"EA19","UNEMP","15_24","PC_LF","M","1996-12",21.4,
"EA19","UNEMP","15_24","PC_LF","M","1997-01",21.4,
"EA19","UNEMP","15_24","PC_LF","M","1997-02",21.4,
"EA19","UNEMP","15_24","PC_LF","M","1997-03",21.3,
"EA19","UNEMP","15_24","PC_LF","M","1997-04",21.4,
"EA19","UNEMP","15_24","PC_LF","M","1997-05",21.3,
"EA19","UNEMP","15_24","PC_LF","M","1997-06",21.1,
"EA19","UNEMP","15_24","PC_LF","M","1997-07",20.8,
"EA19","UNEMP","15_24","PC_LF","M","1997-08",20.6,
"EA19","UNEMP","15_24","PC_LF","M","1997-09",20.5,
"EA19","UNEMP","15_24","PC_LF","M","1997-10",20.4,
"EA19","UNEMP","15_24","PC_LF","M","1997-11",20.2,
"EA19","UNEMP","15_24","PC_LF","M","1997-12",20.1,
"EA19","UNEMP","15_24","PC_LF","M","1998-01",20.2,
"EA19","UNEMP","15_24","PC_LF","M","1998-02",20,
"EA19","UNEMP","15_24","PC_LF","M","1998-03",19.9,
"EA19","UNEMP","15_24","PC_LF","M","1998-04",20.7,
"EA19","UNEMP","15_24","PC_LF","M","1998-05",20.7,
"EA19","UNEMP","15_24","PC_LF","M","1998-06",20.6,
"EA19","UNEMP","15_24","PC_LF","M","1998-07",20.4,
"EA19","UNEMP","15_24","PC_LF","M","1998-08",20.3,
"EA19","UNEMP","15_24","PC_LF","M","1998-09",20.2,
"EA19","UNEMP","15_24","PC_LF","M","1998-10",20.4,
"EA19","UNEMP","15_24","PC_LF","M","1998-11",20.3,
"EA19","UNEMP","15_24","PC_LF","M","1998-12",20.2,
"EA19","UNEMP","15_24","PC_LF","M","1999-01",19.9,
"EA19","UNEMP","15_24","PC_LF","M","1999-02",19.8,
"EA19","UNEMP","15_24","PC_LF","M","1999-03",19.6,
"EA19","UNEMP","15_24","PC_LF","M","1999-04",19.3,
"EA19","UNEMP","15_24","PC_LF","M","1999-05",19.2,
"EA19","UNEMP","15_24","PC_LF","M","1999-06",19,
"EA19","UNEMP","15_24","PC_LF","M","1999-07",18.6,
"EA19","UNEMP","15_24","PC_LF","M","1999-08",18.4,
"EA19","UNEMP","15_24","PC_LF","M","1999-09",18.2,
"EA19","UNEMP","15_24","PC_LF","M","1999-10",18.2,
"EA19","UNEMP","15_24","PC_LF","M","1999-11",18.1,
"EA19","UNEMP","15_24","PC_LF","M","1999-12",18,
"EA19","UNEMP","15_24","PC_LF","M","2000-01",17.8,
"EA19","UNEMP","15_24","PC_LF","M","2000-02",17.7,
"EA19","UNEMP","15_24","PC_LF","M","2000-03",17.6,
"EA19","UNEMP","15_24","PC_LF","M","2000-04",17.5,
"EA19","UNEMP","15_24","PC_LF","M","2000-05",17.3,
"EA19","UNEMP","15_24","PC_LF","M","2000-06",17.2,
"EA19","UNEMP","15_24","PC_LF","M","2000-07",17.1,
"EA19","UNEMP","15_24","PC_LF","M","2000-08",16.9,
"EA19","UNEMP","15_24","PC_LF","M","2000-09",16.8,
"EA19","UNEMP","15_24","PC_LF","M","2000-10",16.5,
"EA19","UNEMP","15_24","PC_LF","M","2000-11",16.3,
"EA19","UNEMP","15_24","PC_LF","M","2000-12",16.2,
"EA19","UNEMP","15_24","PC_LF","M","2001-01",15.8,
"EA19","UNEMP","15_24","PC_LF","M","2001-02",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2001-03",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2001-04",15.8,
"EA19","UNEMP","15_24","PC_LF","M","2001-05",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2001-06",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2001-07",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2001-08",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2001-09",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2001-10",16,
"EA19","UNEMP","15_24","PC_LF","M","2001-11",16,
"EA19","UNEMP","15_24","PC_LF","M","2001-12",16.1,
"EA19","UNEMP","15_24","PC_LF","M","2002-01",16.1,
"EA19","UNEMP","15_24","PC_LF","M","2002-02",16.2,
"EA19","UNEMP","15_24","PC_LF","M","2002-03",16.2,
"EA19","UNEMP","15_24","PC_LF","M","2002-04",16.3,
"EA19","UNEMP","15_24","PC_LF","M","2002-05",16.3,
"EA19","UNEMP","15_24","PC_LF","M","2002-06",16.3,
"EA19","UNEMP","15_24","PC_LF","M","2002-07",16.4,
"EA19","UNEMP","15_24","PC_LF","M","2002-08",16.4,
"EA19","UNEMP","15_24","PC_LF","M","2002-09",16.5,
"EA19","UNEMP","15_24","PC_LF","M","2002-10",16.5,
"EA19","UNEMP","15_24","PC_LF","M","2002-11",16.6,
"EA19","UNEMP","15_24","PC_LF","M","2002-12",16.6,
"EA19","UNEMP","15_24","PC_LF","M","2003-01",17.4,
"EA19","UNEMP","15_24","PC_LF","M","2003-02",17.4,
"EA19","UNEMP","15_24","PC_LF","M","2003-03",17.5,
"EA19","UNEMP","15_24","PC_LF","M","2003-04",17.8,
"EA19","UNEMP","15_24","PC_LF","M","2003-05",17.8,
"EA19","UNEMP","15_24","PC_LF","M","2003-06",18.1,
"EA19","UNEMP","15_24","PC_LF","M","2003-07",17.9,
"EA19","UNEMP","15_24","PC_LF","M","2003-08",17.9,
"EA19","UNEMP","15_24","PC_LF","M","2003-09",17.9,
"EA19","UNEMP","15_24","PC_LF","M","2003-10",17.9,
"EA19","UNEMP","15_24","PC_LF","M","2003-11",18,
"EA19","UNEMP","15_24","PC_LF","M","2003-12",18.1,
"EA19","UNEMP","15_24","PC_LF","M","2004-01",18.5,
"EA19","UNEMP","15_24","PC_LF","M","2004-02",18.6,
"EA19","UNEMP","15_24","PC_LF","M","2004-03",18.9,
"EA19","UNEMP","15_24","PC_LF","M","2004-04",18.9,
"EA19","UNEMP","15_24","PC_LF","M","2004-05",18.8,
"EA19","UNEMP","15_24","PC_LF","M","2004-06",18.8,
"EA19","UNEMP","15_24","PC_LF","M","2004-07",18.7,
"EA19","UNEMP","15_24","PC_LF","M","2004-08",18.7,
"EA19","UNEMP","15_24","PC_LF","M","2004-09",18.8,
"EA19","UNEMP","15_24","PC_LF","M","2004-10",18.8,
"EA19","UNEMP","15_24","PC_LF","M","2004-11",18.9,
"EA19","UNEMP","15_24","PC_LF","M","2004-12",18.8,
"EA19","UNEMP","15_24","PC_LF","M","2005-01",18.8,
"EA19","UNEMP","15_24","PC_LF","M","2005-02",18.9,
"EA19","UNEMP","15_24","PC_LF","M","2005-03",18.7,
"EA19","UNEMP","15_24","PC_LF","M","2005-04",19,
"EA19","UNEMP","15_24","PC_LF","M","2005-05",18.8,
"EA19","UNEMP","15_24","PC_LF","M","2005-06",18.9,
"EA19","UNEMP","15_24","PC_LF","M","2005-07",18.7,
"EA19","UNEMP","15_24","PC_LF","M","2005-08",18.6,
"EA19","UNEMP","15_24","PC_LF","M","2005-09",18.6,
"EA19","UNEMP","15_24","PC_LF","M","2005-10",18.5,
"EA19","UNEMP","15_24","PC_LF","M","2005-11",18.2,
"EA19","UNEMP","15_24","PC_LF","M","2005-12",18.3,
"EA19","UNEMP","15_24","PC_LF","M","2006-01",18,
"EA19","UNEMP","15_24","PC_LF","M","2006-02",18.1,
"EA19","UNEMP","15_24","PC_LF","M","2006-03",17.9,
"EA19","UNEMP","15_24","PC_LF","M","2006-04",17.8,
"EA19","UNEMP","15_24","PC_LF","M","2006-05",17.7,
"EA19","UNEMP","15_24","PC_LF","M","2006-06",17.4,
"EA19","UNEMP","15_24","PC_LF","M","2006-07",17.1,
"EA19","UNEMP","15_24","PC_LF","M","2006-08",17.2,
"EA19","UNEMP","15_24","PC_LF","M","2006-09",17.2,
"EA19","UNEMP","15_24","PC_LF","M","2006-10",17,
"EA19","UNEMP","15_24","PC_LF","M","2006-11",17,
"EA19","UNEMP","15_24","PC_LF","M","2006-12",16.6,
"EA19","UNEMP","15_24","PC_LF","M","2007-01",16.6,
"EA19","UNEMP","15_24","PC_LF","M","2007-02",16.2,
"EA19","UNEMP","15_24","PC_LF","M","2007-03",16.2,
"EA19","UNEMP","15_24","PC_LF","M","2007-04",16,
"EA19","UNEMP","15_24","PC_LF","M","2007-05",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2007-06",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2007-07",15.8,
"EA19","UNEMP","15_24","PC_LF","M","2007-08",15.8,
"EA19","UNEMP","15_24","PC_LF","M","2007-09",15.6,
"EA19","UNEMP","15_24","PC_LF","M","2007-10",15.6,
"EA19","UNEMP","15_24","PC_LF","M","2007-11",15.5,
"EA19","UNEMP","15_24","PC_LF","M","2007-12",15.5,
"EA19","UNEMP","15_24","PC_LF","M","2008-01",15.5,
"EA19","UNEMP","15_24","PC_LF","M","2008-02",15.4,
"EA19","UNEMP","15_24","PC_LF","M","2008-03",15.5,
"EA19","UNEMP","15_24","PC_LF","M","2008-04",15.7,
"EA19","UNEMP","15_24","PC_LF","M","2008-05",16,
"EA19","UNEMP","15_24","PC_LF","M","2008-06",16.2,
"EA19","UNEMP","15_24","PC_LF","M","2008-07",16.4,
"EA19","UNEMP","15_24","PC_LF","M","2008-08",16.6,
"EA19","UNEMP","15_24","PC_LF","M","2008-09",16.9,
"EA19","UNEMP","15_24","PC_LF","M","2008-10",17.3,
"EA19","UNEMP","15_24","PC_LF","M","2008-11",17.8,
"EA19","UNEMP","15_24","PC_LF","M","2008-12",18.3,
"EA19","UNEMP","15_24","PC_LF","M","2009-01",19.1,
"EA19","UNEMP","15_24","PC_LF","M","2009-02",19.7,
"EA19","UNEMP","15_24","PC_LF","M","2009-03",20.3,
"EA19","UNEMP","15_24","PC_LF","M","2009-04",20.7,
"EA19","UNEMP","15_24","PC_LF","M","2009-05",20.9,
"EA19","UNEMP","15_24","PC_LF","M","2009-06",21.1,
"EA19","UNEMP","15_24","PC_LF","M","2009-07",21.5,
"EA19","UNEMP","15_24","PC_LF","M","2009-08",21.6,
"EA19","UNEMP","15_24","PC_LF","M","2009-09",21.8,
"EA19","UNEMP","15_24","PC_LF","M","2009-10",21.9,
"EA19","UNEMP","15_24","PC_LF","M","2009-11",21.8,
"EA19","UNEMP","15_24","PC_LF","M","2009-12",21.7,
"EA19","UNEMP","15_24","PC_LF","M","2010-01",22,
"EA19","UNEMP","15_24","PC_LF","M","2010-02",22.1,
"EA19","UNEMP","15_24","PC_LF","M","2010-03",21.8,
"EA19","UNEMP","15_24","PC_LF","M","2010-04",22,
"EA19","UNEMP","15_24","PC_LF","M","2010-05",22,
"EA19","UNEMP","15_24","PC_LF","M","2010-06",21.9,
"EA19","UNEMP","15_24","PC_LF","M","2010-07",21.7,
"EA19","UNEMP","15_24","PC_LF","M","2010-08",21.6,
"EA19","UNEMP","15_24","PC_LF","M","2010-09",21.7,
"EA19","UNEMP","15_24","PC_LF","M","2010-10",21.6,
"EA19","UNEMP","15_24","PC_LF","M","2010-11",21.5,
"EA19","UNEMP","15_24","PC_LF","M","2010-12",21.6,
"EA19","UNEMP","15_24","PC_LF","M","2011-01",21.5,
"EA19","UNEMP","15_24","PC_LF","M","2011-02",21.4,
"EA19","UNEMP","15_24","PC_LF","M","2011-03",21.5,
"EA19","UNEMP","15_24","PC_LF","M","2011-04",21.3,
"EA19","UNEMP","15_24","PC_LF","M","2011-05",21.3,
"EA19","UNEMP","15_24","PC_LF","M","2011-06",21.4,
"EA19","UNEMP","15_24","PC_LF","M","2011-07",21.7,
"EA19","UNEMP","15_24","PC_LF","M","2011-08",21.6,
"EA19","UNEMP","15_24","PC_LF","M","2011-09",21.9,
"EA19","UNEMP","15_24","PC_LF","M","2011-10",22,
"EA19","UNEMP","15_24","PC_LF","M","2011-11",22.2,
"EA19","UNEMP","15_24","PC_LF","M","2011-12",22.5,
"EA19","UNEMP","15_24","PC_LF","M","2012-01",22.7,
"EA19","UNEMP","15_24","PC_LF","M","2012-02",22.9,
"EA19","UNEMP","15_24","PC_LF","M","2012-03",23.5,
"EA19","UNEMP","15_24","PC_LF","M","2012-04",23.4,
"EA19","UNEMP","15_24","PC_LF","M","2012-05",23.6,
"EA19","UNEMP","15_24","PC_LF","M","2012-06",23.7,
"EA19","UNEMP","15_24","PC_LF","M","2012-07",24,
"EA19","UNEMP","15_24","PC_LF","M","2012-08",24.1,
"EA19","UNEMP","15_24","PC_LF","M","2012-09",24.3,
"EA19","UNEMP","15_24","PC_LF","M","2012-10",24.4,
"EA19","UNEMP","15_24","PC_LF","M","2012-11",24.7,
"EA19","UNEMP","15_24","PC_LF","M","2012-12",24.7,
"EA19","UNEMP","15_24","PC_LF","M","2013-01",25,
"EA19","UNEMP","15_24","PC_LF","M","2013-02",25,
"EA19","UNEMP","15_24","PC_LF","M","2013-03",24.7,
"EA19","UNEMP","15_24","PC_LF","M","2013-04",24.7,
"EA19","UNEMP","15_24","PC_LF","M","2013-05",24.5,
"EA19","UNEMP","15_24","PC_LF","M","2013-06",24.5,
"EA19","UNEMP","15_24","PC_LF","M","2013-07",24.6,
"EA19","UNEMP","15_24","PC_LF","M","2013-08",24.6,
"EA19","UNEMP","15_24","PC_LF","M","2013-09",24.8,
"EA19","UNEMP","15_24","PC_LF","M","2013-10",24.6,
"EA19","UNEMP","15_24","PC_LF","M","2013-11",24.6,
"EA19","UNEMP","15_24","PC_LF","M","2013-12",24.6,
"EA19","UNEMP","15_24","PC_LF","M","2014-01",24.8,
"EA19","UNEMP","15_24","PC_LF","M","2014-02",24.5,
"EA19","UNEMP","15_24","PC_LF","M","2014-03",24.6,
"EA19","UNEMP","15_24","PC_LF","M","2014-04",24.1,
"EA19","UNEMP","15_24","PC_LF","M","2014-05",24,
"EA19","UNEMP","15_24","PC_LF","M","2014-06",23.7,
"EA19","UNEMP","15_24","PC_LF","M","2014-07",24,
"EA19","UNEMP","15_24","PC_LF","M","2014-08",23.6,
"EA19","UNEMP","15_24","PC_LF","M","2014-09",23.6,
"EA19","UNEMP","15_24","PC_LF","M","2014-10",23.6,
"EA19","UNEMP","15_24","PC_LF","M","2014-11",23.7,
"EA19","UNEMP","15_24","PC_LF","M","2014-12",23.3,
"EA19","UNEMP","15_24","PC_LF","M","2015-01",23.1,
"EA19","UNEMP","15_24","PC_LF","M","2015-02",23.1,
"EA19","UNEMP","15_24","PC_LF","M","2015-03",23,
"EA19","UNEMP","15_24","PC_LF","M","2015-04",22.8,
"EA19","UNEMP","15_24","PC_LF","M","2015-05",22.6,
"EA19","UNEMP","15_24","PC_LF","M","2015-06",22.7,
"EA19","UNEMP","15_24","PC_LF","M","2015-07",22.4,
"EA19","UNEMP","15_24","PC_LF","M","2015-08",22.4,
"EA19","UNEMP","15_24","PC_LF","M","2015-09",22.4,
"EA19","UNEMP","15_24","PC_LF","M","2015-10",22.6,
"EA19","UNEMP","15_24","PC_LF","M","2015-11",22.1,
"EA19","UNEMP","15_24","PC_LF","M","2015-12",22.1,
"EA19","UNEMP","15_24","PC_LF","M","2016-01",21.9,
"EA19","UNEMP","15_24","PC_LF","M","2016-02",21.9,
"EA19","UNEMP","15_24","PC_LF","M","2016-03",21.4,
"EA19","UNEMP","15_24","PC_LF","M","2016-04",21.4,
"EA19","UNEMP","15_24","PC_LF","M","2016-05",21.3,
"EA19","UNEMP","15_24","PC_LF","M","2016-06",21.1,
"EA19","UNEMP","15_24","PC_LF","M","2016-07",21.1,
"EA19","UNEMP","15_24","PC_LF","M","2016-08",20.7,
"EA19","UNEMP","15_24","PC_LF","M","2016-09",20.8,
"EA19","UNEMP","15_24","PC_LF","M","2016-10",20.5,
"EA19","UNEMP","15_24","PC_LF","M","2016-11",21,
"EA19","UNEMP","15_24","PC_LF","M","2016-12",20.5,
"EA19","UNEMP","15_24","PC_LF","M","2017-01",20.2,
"EA19","UNEMP","15_24","PC_LF","M","2017-02",19.8,
"EA19","UNEMP","15_24","PC_LF","M","2017-03",19.7,
"EA19","UNEMP","15_24","PC_LF","M","2017-04",19.5,
"EA19","UNEMP","15_24","PC_LF","M","2017-05",19.5,
"EA19","UNEMP","15_24","PC_LF","M","2017-06",19,
"EA19","UNEMP","15_24","PC_LF","M","2017-07",18.7,
"EA19","UNEMP","15_24","PC_LF","M","2017-08",18.7,
"EA19","UNEMP","15_24","PC_LF","M","2017-09",18.8,
"EA19","UNEMP","15_24","PC_LF","M","2017-10",18.5,
"EA19","UNEMP","15_24","PC_LF","M","2017-11",18.4,
"EA19","UNEMP","15_24","PC_LF","M","2017-12",18.2,
"EA19","UNEMP","15_24","PC_LF","M","2018-01",18,
"EA19","UNEMP","15_24","PC_LF","M","2018-02",18,
"EA19","UNEMP","15_24","PC_LF","M","2018-03",17.7,
"EA19","UNEMP","15_24","PC_LF","M","2018-04",17.5,
"EA19","UNEMP","15_24","PC_LF","M","2018-05",17.2,
"EA19","UNEMP","15_24","PC_LF","M","2018-06",17.1,
"EA19","UNEMP","15_24","PC_LF","M","2018-07",17,
"EA19","UNEMP","15_24","PC_LF","M","2018-08",17.1,
"EA19","UNEMP","15_24","PC_LF","M","2018-09",17.1,
"EA19","UNEMP","15_24","PC_LF","M","2018-10",17,
"EA19","UNEMP","15_24","PC_LF","M","2018-11",16.6,
"EA19","UNEMP","15_24","PC_LF","M","2018-12",16.4,
"EA19","UNEMP","15_24","PC_LF","M","2019-01",16.5,
"EA19","UNEMP","15_24","PC_LF","M","2019-02",16.5,
"EA19","UNEMP","15_24","PC_LF","M","2019-03",16.2,
"EA19","UNEMP","15_24","PC_LF","M","2019-04",16.1,
"EA19","UNEMP","15_24","PC_LF","M","2019-05",16,
"EA19","UNEMP","15_24","PC_LF","M","2019-06",15.8,
"EA19","UNEMP","15_24","PC_LF","M","2019-07",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2019-08",15.8,
"EA19","UNEMP","15_24","PC_LF","M","2019-09",16,
"EA19","UNEMP","15_24","PC_LF","M","2019-10",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2019-11",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2019-12",15.8,
"EA19","UNEMP","15_24","PC_LF","M","2020-01",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2020-02",15.8,
"EA19","UNEMP","15_24","PC_LF","M","2020-03",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2020-04",17,
"EA19","UNEMP","15_24","PC_LF","M","2020-05",17.9,
"EA19","UNEMP","15_24","PC_LF","M","2020-06",18.7,
"EA19","UNEMP","15_24","PC_LF","M","2020-07",19.5,
"EA19","UNEMP","15_24","PC_LF","M","2020-08",19.8,
"EA19","UNEMP","15_24","PC_LF","M","2020-09",18.8,
"EA19","UNEMP","15_24","PC_LF","M","2020-10",18.2,
"EA19","UNEMP","15_24","PC_LF","M","2020-11",18.1,
"EA19","UNEMP","15_24","PC_LF","M","2020-12",18.2,
"EA19","UNEMP","15_24","PC_LF","M","2021-01",18.6,
"EA19","UNEMP","15_24","PC_LF","M","2021-02",18.5,
"EA19","UNEMP","15_24","PC_LF","M","2021-03",18.3,
"EA19","UNEMP","15_24","PC_LF","M","2021-04",18.6,
"EA19","UNEMP","15_24","PC_LF","M","2021-05",17.8,
"EA19","UNEMP","15_24","PC_LF","M","2021-06",17.2,
"EA19","UNEMP","15_24","PC_LF","M","2021-07",16.5,
"EA19","UNEMP","15_24","PC_LF","M","2021-08",16.2,
"EA19","UNEMP","15_24","PC_LF","M","2021-09",15.9,
"EA19","UNEMP","15_24","PC_LF","M","2021-10",15.6,
"EA19","UNEMP","15_24","PC_LF","M","2021-11",15.4,
"EA19","UNEMP","15_24","PC_LF","M","2021-12",14.9,
"SVN","UNEMP","15_24","PC_LF","M","1996-01",18.3,
"SVN","UNEMP","15_24","PC_LF","M","1996-02",18.3,
"SVN","UNEMP","15_24","PC_LF","M","1996-03",18.3,
"SVN","UNEMP","15_24","PC_LF","M","1996-04",17.2,
"SVN","UNEMP","15_24","PC_LF","M","1996-05",17.2,
"SVN","UNEMP","15_24","PC_LF","M","1996-06",17.2,
"SVN","UNEMP","15_24","PC_LF","M","1996-07",16.8,
"SVN","UNEMP","15_24","PC_LF","M","1996-08",16.8,
"SVN","UNEMP","15_24","PC_LF","M","1996-09",16.8,
"SVN","UNEMP","15_24","PC_LF","M","1996-10",17.6,
"SVN","UNEMP","15_24","PC_LF","M","1996-11",17.6,
"SVN","UNEMP","15_24","PC_LF","M","1996-12",17.6,
"SVN","UNEMP","15_24","PC_LF","M","1997-01",16.8,
"SVN","UNEMP","15_24","PC_LF","M","1997-02",16.8,
"SVN","UNEMP","15_24","PC_LF","M","1997-03",16.8,
"SVN","UNEMP","15_24","PC_LF","M","1997-04",17,
"SVN","UNEMP","15_24","PC_LF","M","1997-05",17,
"SVN","UNEMP","15_24","PC_LF","M","1997-06",17,
"SVN","UNEMP","15_24","PC_LF","M","1997-07",17.5,
"SVN","UNEMP","15_24","PC_LF","M","1997-08",17.5,
"SVN","UNEMP","15_24","PC_LF","M","1997-09",17.5,
"SVN","UNEMP","15_24","PC_LF","M","1997-10",17.4,
"SVN","UNEMP","15_24","PC_LF","M","1997-11",17.4,
"SVN","UNEMP","15_24","PC_LF","M","1997-12",17.4,
"SVN","UNEMP","15_24","PC_LF","M","1998-01",17.9,
"SVN","UNEMP","15_24","PC_LF","M","1998-02",17.9,
"SVN","UNEMP","15_24","PC_LF","M","1998-03",17.9,
"SVN","UNEMP","15_24","PC_LF","M","1998-04",18,
"SVN","UNEMP","15_24","PC_LF","M","1998-05",18,
"SVN","UNEMP","15_24","PC_LF","M","1998-06",18,
"SVN","UNEMP","15_24","PC_LF","M","1998-07",17.6,
"SVN","UNEMP","15_24","PC_LF","M","1998-08",17.6,
"SVN","UNEMP","15_24","PC_LF","M","1998-09",17.6,
"SVN","UNEMP","15_24","PC_LF","M","1998-10",17.7,
"SVN","UNEMP","15_24","PC_LF","M","1998-11",17.7,
"SVN","UNEMP","15_24","PC_LF","M","1998-12",17.7,
"SVN","UNEMP","15_24","PC_LF","M","1999-01",17,
"SVN","UNEMP","15_24","PC_LF","M","1999-02",17,
"SVN","UNEMP","15_24","PC_LF","M","1999-03",17,
"SVN","UNEMP","15_24","PC_LF","M","1999-04",19.3,
"SVN","UNEMP","15_24","PC_LF","M","1999-05",19.3,
"SVN","UNEMP","15_24","PC_LF","M","1999-06",19.3,
"SVN","UNEMP","15_24","PC_LF","M","1999-07",17.6,
"SVN","UNEMP","15_24","PC_LF","M","1999-08",17.6,
"SVN","UNEMP","15_24","PC_LF","M","1999-09",17.6,
"SVN","UNEMP","15_24","PC_LF","M","1999-10",16.9,
"SVN","UNEMP","15_24","PC_LF","M","1999-11",16.9,
"SVN","UNEMP","15_24","PC_LF","M","1999-12",16.9,
"SVN","UNEMP","15_24","PC_LF","M","2000-01",16.8,
"SVN","UNEMP","15_24","PC_LF","M","2000-02",16.8,
"SVN","UNEMP","15_24","PC_LF","M","2000-03",16.8,
"SVN","UNEMP","15_24","PC_LF","M","2000-04",16.8,
"SVN","UNEMP","15_24","PC_LF","M","2000-05",16.8,
"SVN","UNEMP","15_24","PC_LF","M","2000-06",16.8,
"SVN","UNEMP","15_24","PC_LF","M","2000-07",16.3,
"SVN","UNEMP","15_24","PC_LF","M","2000-08",16.3,
"SVN","UNEMP","15_24","PC_LF","M","2000-09",16.3,
"SVN","UNEMP","15_24","PC_LF","M","2000-10",15,
"SVN","UNEMP","15_24","PC_LF","M","2000-11",15,
"SVN","UNEMP","15_24","PC_LF","M","2000-12",15,
"SVN","UNEMP","15_24","PC_LF","M","2001-01",16.4,
"SVN","UNEMP","15_24","PC_LF","M","2001-02",16.4,
"SVN","UNEMP","15_24","PC_LF","M","2001-03",16.4,
"SVN","UNEMP","15_24","PC_LF","M","2001-04",16.6,
