"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1979",11.70244,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1980",11.33123,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1981",10.1551,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1982",13.26102,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1983",19.3786,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1984",17.49021,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1985",15.53721,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1986",15.24372,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1987",15.017,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1988",13.34567,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1989",10.63731,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1990",13.21479,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1991",18.54115,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1992",20.74855,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1993",19.68469,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1994",17.39901,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1995",15.51896,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1996",16.38401,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1997",16.90263,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1998",15.29846,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1999",13.72753,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2000",12.87749,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2001",14.58873,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2002",13.77162,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2003",12.59431,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2004",11.83728,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2005",10.87232,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2006",10.53924,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2007",9.465696,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2008",9.00114,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2009",12.47598,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2010",11.92974,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2011",11.92408,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2012",12.44364,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2013",13.02819,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2014",14.11074,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2015",14.22524,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2016",13.80561,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2017",13.63616,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2018",12.81712,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2019",12.81681,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2020",15.27152,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2021",12.62278,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1979",14.49418,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1980",13.92324,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1981",12.90884,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1982",14.50793,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1983",16.99351,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1984",15.87481,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1985",14.66066,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1986",14.77554,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1987",14.78899,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1988",13.42671,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1989",11.69417,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1990",12.76799,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1991",16.26693,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1992",17.61256,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1993",17.20275,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1994",16.25196,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1995",14.81884,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1996",14.79708,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1997",14.63942,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1998",13.5224,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1999",12.42565,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2000",11.21841,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2001",12.2781,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2002",11.71823,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2003",11.26651,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2004",10.8527,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2005",10.32914,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2006",9.461642,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2007",9.240728,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2008",8.588713,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2009",10.34173,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2010",11.11975,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2011",10.76326,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2012",10.9341,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2013",11.34686,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2014",12.45951,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2015",11.91191,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2016",11.39678,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2017",11.47283,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2018",10.66178,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2019",10.58938,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2020",13.19643,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2021",9.841781,
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1994",4.966667,
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1995",6,
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1996",6.475,
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1997",6.9,
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1998",6.05,
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1999",5.041667,
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2000",5.5,
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2001",6.366667,
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2002",7.1,
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2003",8.225,"B"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2004",11.20833,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2005",12.53333,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2006",10.725,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2007",9.941667,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2008",9.191667,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2009",12.11667,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2010",10.45,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2011",9.558333,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2012",10.28333,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2013",10.2,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2014",11.48333,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2015",12.00833,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2016",13.06667,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2017",11.66667,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2018",10.3,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2019",9.95,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2020",12.61667,"P"
"AUT","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2021",10.69167,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1994",7.416667,
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1995",5.658333,
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1996",6.016667,
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1997",6.391667,
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1998",6.458333,
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1999",5.741667,
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2000",5.591667,
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2001",5.883333,
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2002",6.141667,
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2003",6.841667,"B"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2004",11.15833,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2005",10.71667,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2006",10.13333,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2007",9.983334,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2008",8.958333,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2009",10.46667,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2010",9.75,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2011",9.508333,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2012",9.616667,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2013",10.44167,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2014",10.35,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2015",10.40833,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2016",10.60833,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2017",9.125,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2018",9.766666,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2019",8.05,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2020",10.64167,"P"
"AUT","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2021",11.40833,"P"
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1983",18.975,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1984",18.975,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1985",16.075,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1986",14.375,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1987",13.35,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1988",12.625,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1989",11.25,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1990",10.45,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1991",11.225,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1992",13.45,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1993",19.5,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1994",21.55,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1995",20.525,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1996",18.55,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1997",18.475,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1998",20.175,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1999",18.3,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2000",14.425,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2001",15.975,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2002",17.2,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2003",22.15,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2004",20.05,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2005",20.975,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2006",18.75,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2007",17.075,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2008",17.275,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2009",21.425,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2010",22.45,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2011",18.675,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2012",20.4,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2013",24.725,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2014",23.975,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2015",23.8,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2016",21.725,"B"
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2017",20.2,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2018",16.3,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2019",16.025,
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2020",15.5,"B"
"BEL","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2021",19.425,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1983",29.25,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1984",30.075,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1985",28.3,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1986",26.475,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1987",26.3,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1988",22.9,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1989",20.35,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1990",19.025,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1991",17.225,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1992",17.375,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1993",21.975,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1994",24.975,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1995",25.575,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1996",26.375,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1997",26.35,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1998",24.475,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1999",22.775,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2000",19.3,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2001",17.65,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2002",18.275,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2003",21.2,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2004",22.4,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2005",22.075,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2006",22.35,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2007",20.9,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2008",18.5,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2009",22.45,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2010",22.3,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2011",18.7,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2012",18.75,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2013",22.425,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2014",22.425,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2015",19.975,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2016",18.125,"B"
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2017",18.175,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2018",15.325,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2019",12.275,
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2020",15.025,"B"
"BEL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2021",17.2,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1976",13.09167,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1977",14.58333,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1978",14.75833,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1979",13.06667,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1980",13.43333,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1981",13.83333,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1982",20.68333,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1983",21.9,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1984",19.225,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1985",17.45833,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1986",16.1,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1987",14.46667,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1988",12.48333,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1989",12.25833,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1990",13.625,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1991",18.55833,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1992",19.73333,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1993",19.7,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1994",17.975,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1995",16.35,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1996",16.95,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1997",17.19167,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1998",16.6,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1999",15.36667,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2000",13.89167,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2001",14.55833,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2002",15.45833,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2003",15.36667,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2004",15.00833,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2005",14.10833,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2006",12.68333,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2007",12.125,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2008",12.825,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2009",17.91667,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2010",17.025,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2011",15.84167,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2012",15.80833,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2013",14.99167,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2014",14.725,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2015",14.73333,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2016",14.6,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2017",13.06667,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2018",12.25833,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2019",12.25,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2020",20.61667,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2021",14.58333,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1976",11.61667,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1977",12.975,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1978",13.29167,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1979",12.4,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1980",12.15833,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1981",11.74167,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1982",15.475,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1983",16.40833,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1984",15.43333,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1985",14.025,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1986",13.2,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1987",11.95,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1988",10.475,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1989",9.55,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1990",11.03333,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1991",12.86667,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1992",14.45833,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1993",14.35833,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1994",13.68333,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1995",13.15833,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1996",13.74167,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1997",15.20833,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1998",13.61667,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","1999",12.63333,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2000",11.35,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2001",11.06667,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2002",11.675,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2003",11.75833,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2004",11.79167,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2005",10.575,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2006",10.15,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2007",9.741667,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2008",9.916667,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2009",11.85,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2010",12.2,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2011",12.00833,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2012",12.34167,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2013",11.83333,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2014",11.55833,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2015",10.90833,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2016",10.975,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2017",9.675,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2018",9.358334,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2019",9.566667,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2020",19.44167,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2021",12.56667,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1993",6.966667,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1994",7.866667,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1995",7.158333,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1996",6.416667,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1997",7.45,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1998",10.71667,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","1999",15.875,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2000",16.66667,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2001",15.98333,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2002",15.05833,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2003",16.63333,
"CZE","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2004",21.05,
